EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,GSE_X_km,GSE_Y_km,GSE_Z_km
1998-04-09T10:10:00.000Z,1431483.6,-109989.85,41930.855
1998-04-09T10:20:00.000Z,1431465.5,-109968.18,41979.228
1998-04-09T10:30:00.000Z,1431447.4,-109946.50,42027.597
1998-04-09T10:40:00.000Z,1431429.3,-109924.81,42075.964
1998-04-09T10:50:00.000Z,1431411.2,-109903.12,42124.329
1998-04-09T11:00:00.000Z,1431393.2,-109881.43,42172.690
1998-04-09T11:10:00.000Z,1431375.1,-109859.72,42221.048
1998-04-09T11:20:00.000Z,1431357.0,-109838.02,42269.404
1998-04-09T11:30:00.000Z,1431339.0,-109816.30,42317.756
1998-04-09T11:40:00.000Z,1431320.9,-109794.58,42366.106
1998-04-09T11:50:00.000Z,1431302.9,-109772.86,42414.453
1998-04-09T12:00:00.000Z,1431284.9,-109751.13,42462.797
1998-04-09T12:10:00.000Z,1431266.8,-109729.39,42511.138
1998-04-09T12:20:00.000Z,1431248.8,-109707.65,42559.476
1998-04-09T12:30:00.000Z,1431230.8,-109685.90,42607.811
1998-04-09T12:40:00.000Z,1431212.8,-109664.15,42656.143
1998-04-09T12:50:00.000Z,1431194.8,-109642.39,42704.473
1998-04-09T13:00:00.000Z,1431176.8,-109620.63,42752.799
1998-04-09T13:10:00.000Z,1431158.8,-109598.86,42801.122
1998-04-09T13:20:00.000Z,1431140.8,-109577.08,42849.443
1998-04-09T13:30:00.000Z,1431122.8,-109555.30,42897.761
1998-04-09T13:40:00.000Z,1431104.9,-109533.51,42946.075
1998-04-09T13:50:00.000Z,1431086.9,-109511.72,42994.387
1998-04-09T14:00:00.000Z,1431068.9,-109489.92,43042.696
1998-04-09T14:10:00.000Z,1431051.0,-109468.11,43091.001
1998-04-09T14:20:00.000Z,1431033.0,-109446.30,43139.304
1998-04-09T14:30:00.000Z,1431015.1,-109424.48,43187.604
1998-04-09T14:40:00.000Z,1430997.2,-109402.66,43235.901
1998-04-09T14:50:00.000Z,1430979.2,-109380.83,43284.195
1998-04-09T15:00:00.000Z,1430961.3,-109359.00,43332.486
1998-04-09T15:10:00.000Z,1430943.4,-109337.16,43380.774
1998-04-09T15:20:00.000Z,1430925.5,-109315.31,43429.059
1998-04-09T15:30:00.000Z,1430907.6,-109293.46,43477.341
1998-04-09T15:40:00.000Z,1430889.7,-109271.60,43525.620
1998-04-09T15:50:00.000Z,1430871.8,-109249.74,43573.896
1998-04-09T16:00:00.000Z,1430854.0,-109227.87,43622.168
1998-04-09T16:10:00.000Z,1430836.1,-109205.99,43670.438
1998-04-09T16:20:00.000Z,1430818.2,-109184.11,43718.705
1998-04-09T16:30:00.000Z,1430800.4,-109162.22,43766.969
1998-04-09T16:40:00.000Z,1430782.5,-109140.33,43815.230
1998-04-09T16:50:00.000Z,1430764.7,-109118.43,43863.488
1998-04-09T17:00:00.000Z,1430746.8,-109096.52,43911.743
1998-04-09T17:10:00.000Z,1430729.0,-109074.61,43959.994
1998-04-09T17:20:00.000Z,1430711.2,-109052.70,44008.243
1998-04-09T17:30:00.000Z,1430693.3,-109030.77,44056.489
1998-04-09T17:40:00.000Z,1430675.5,-109008.84,44104.731
1998-04-09T17:50:00.000Z,1430657.7,-108986.91,44152.971
1998-04-09T18:00:00.000Z,1430639.9,-108964.96,44201.207
1998-04-09T18:10:00.000Z,1430622.1,-108943.02,44249.441
1998-04-09T18:20:00.000Z,1430604.3,-108921.06,44297.671
1998-04-09T18:30:00.000Z,1430586.6,-108899.10,44345.899
1998-04-09T18:40:00.000Z,1430568.8,-108877.14,44394.123
1998-04-09T18:50:00.000Z,1430551.0,-108855.17,44442.344
1998-04-09T19:00:00.000Z,1430533.3,-108833.19,44490.562
1998-04-09T19:10:00.000Z,1430515.5,-108811.20,44538.777
1998-04-09T19:20:00.000Z,1430497.8,-108789.21,44586.989
1998-04-09T19:30:00.000Z,1430480.0,-108767.22,44635.197
1998-04-09T19:40:00.000Z,1430462.3,-108745.21,44683.403
1998-04-09T19:50:00.000Z,1430444.6,-108723.20,44731.606
1998-04-09T20:00:00.000Z,1430426.8,-108701.19,44779.805
1998-04-09T20:10:00.000Z,1430409.1,-108679.17,44828.001
1998-04-09T20:20:00.000Z,1430391.4,-108657.14,44876.194
1998-04-09T20:30:00.000Z,1430373.7,-108635.11,44924.384
1998-04-09T20:40:00.000Z,1430356.0,-108613.07,44972.571
1998-04-09T20:50:00.000Z,1430338.3,-108591.02,45020.755
1998-04-09T21:00:00.000Z,1430320.7,-108568.97,45068.936
1998-04-09T21:10:00.000Z,1430303.0,-108546.91,45117.113
1998-04-09T21:20:00.000Z,1430285.3,-108524.84,45165.288
1998-04-09T21:30:00.000Z,1430267.7,-108502.77,45213.459
1998-04-09T21:40:00.000Z,1430250.0,-108480.70,45261.627
1998-04-09T21:50:00.000Z,1430232.4,-108458.61,45309.792
1998-04-09T22:00:00.000Z,1430214.7,-108436.52,45357.953
1998-04-09T22:10:00.000Z,1430197.1,-108414.43,45406.112
1998-04-09T22:20:00.000Z,1430179.5,-108392.32,45454.267
1998-04-09T22:30:00.000Z,1430161.8,-108370.22,45502.419
1998-04-09T22:40:00.000Z,1430144.2,-108348.10,45550.568
1998-04-09T22:50:00.000Z,1430126.6,-108325.98,45598.714
1998-04-09T23:00:00.000Z,1430109.0,-108303.85,45646.857
1998-04-09T23:10:00.000Z,1430091.4,-108281.72,45694.996
1998-04-09T23:20:00.000Z,1430073.8,-108259.58,45743.132
1998-04-09T23:30:00.000Z,1430056.3,-108237.43,45791.265
1998-04-09T23:40:00.000Z,1430038.7,-108215.27,45839.395
1998-04-09T23:50:00.000Z,1430021.1,-108193.11,45887.521
1998-04-10T00:00:00.000Z,1430003.6,-108170.95,45935.645
1998-04-10T00:10:00.000Z,1429986.0,-108148.78,45983.765
1998-04-10T00:20:00.000Z,1429968.5,-108126.60,46031.882
1998-04-10T00:30:00.000Z,1429950.9,-108104.41,46079.995
1998-04-10T00:40:00.000Z,1429933.4,-108082.22,46128.106
1998-04-10T00:50:00.000Z,1429915.9,-108060.02,46176.213
1998-04-10T01:00:00.000Z,1429898.4,-108037.81,46224.317
1998-04-10T01:10:00.000Z,1429880.8,-108015.60,46272.417
1998-04-10T01:20:00.000Z,1429863.3,-107993.39,46320.515
1998-04-10T01:30:00.000Z,1429845.8,-107971.16,46368.609
1998-04-10T01:40:00.000Z,1429828.4,-107948.93,46416.700
1998-04-10T01:50:00.000Z,1429810.9,-107926.69,46464.787
1998-04-10T02:00:00.000Z,1429793.4,-107904.45,46512.872
1998-04-10T02:10:00.000Z,1429775.9,-107882.20,46560.953
1998-04-10T02:20:00.000Z,1429758.5,-107859.94,46609.031
1998-04-10T02:30:00.000Z,1429741.0,-107837.68,46657.105
1998-04-10T02:40:00.000Z,1429723.6,-107815.41,46705.176
1998-04-10T02:50:00.000Z,1429706.1,-107793.13,46753.244
1998-04-10T03:00:00.000Z,1429688.7,-107770.84,46801.309
1998-04-10T03:10:00.000Z,1429671.2,-107748.55,46849.370
1998-04-10T03:20:00.000Z,1429653.8,-107726.26,46897.428
1998-04-10T03:30:00.000Z,1429636.4,-107703.95,46945.483
1998-04-10T03:40:00.000Z,1429619.0,-107681.64,46993.534
1998-04-10T03:50:00.000Z,1429601.6,-107659.33,47041.582
1998-04-10T04:00:00.000Z,1429584.2,-107637.00,47089.627
1998-04-10T04:10:00.000Z,1429566.8,-107614.67,47137.668
1998-04-10T04:20:00.000Z,1429549.4,-107592.34,47185.706
1998-04-10T04:30:00.000Z,1429532.1,-107569.99,47233.741
1998-04-10T04:40:00.000Z,1429514.7,-107547.64,47281.772
1998-04-10T04:50:00.000Z,1429497.3,-107525.28,47329.800
1998-04-10T05:00:00.000Z,1429480.0,-107502.92,47377.825
1998-04-10T05:10:00.000Z,1429462.6,-107480.55,47425.846
1998-04-10T05:20:00.000Z,1429445.3,-107458.17,47473.864
1998-04-10T05:30:00.000Z,1429427.9,-107435.79,47521.879
1998-04-10T05:40:00.000Z,1429410.6,-107413.40,47569.890
1998-04-10T05:50:00.000Z,1429393.3,-107391.00,47617.898
1998-04-10T06:00:00.000Z,1429376.0,-107368.60,47665.902
1998-04-10T06:10:00.000Z,1429358.7,-107346.18,47713.903
1998-04-10T06:20:00.000Z,1429341.4,-107323.77,47761.901
1998-04-10T06:30:00.000Z,1429324.1,-107301.34,47809.895
1998-04-10T06:40:00.000Z,1429306.8,-107278.91,47857.886
1998-04-10T06:50:00.000Z,1429289.5,-107256.47,47905.873
1998-04-10T07:00:00.000Z,1429272.3,-107234.03,47953.858
1998-04-10T07:10:00.000Z,1429255.0,-107211.57,48001.838
1998-04-10T07:20:00.000Z,1429237.7,-107189.11,48049.815
1998-04-10T07:30:00.000Z,1429220.5,-107166.65,48097.789
1998-04-10T07:40:00.000Z,1429203.2,-107144.17,48145.760
1998-04-10T07:50:00.000Z,1429186.0,-107121.69,48193.727
1998-04-10T08:00:00.000Z,1429168.8,-107099.21,48241.690
1998-04-10T08:10:00.000Z,1429151.5,-107076.71,48289.650
1998-04-10T08:20:00.000Z,1429134.3,-107054.21,48337.607
1998-04-10T08:30:00.000Z,1429117.1,-107031.71,48385.560
1998-04-10T08:40:00.000Z,1429099.9,-107009.19,48433.510
1998-04-10T08:50:00.000Z,1429082.7,-106986.67,48481.456
1998-04-10T09:00:00.000Z,1429065.5,-106964.14,48529.399
1998-04-10T09:10:00.000Z,1429048.3,-106941.60,48577.339
1998-04-10T09:20:00.000Z,1429031.2,-106919.06,48625.275
1998-04-10T09:30:00.000Z,1429014.0,-106896.51,48673.207
1998-04-10T09:40:00.000Z,1428996.8,-106873.96,48721.136
1998-04-10T09:50:00.000Z,1428979.7,-106851.39,48769.062
1998-04-10T10:00:00.000Z,1428962.5,-106828.82,48816.984
1998-04-10T10:10:00.000Z,1428945.4,-106806.24,48864.902
1998-04-10T10:20:00.000Z,1428928.3,-106783.66,48912.817
1998-04-10T10:30:00.000Z,1428911.1,-106761.07,48960.729
1998-04-10T10:40:00.000Z,1428894.0,-106738.47,49008.637
1998-04-10T10:50:00.000Z,1428876.9,-106715.86,49056.541
1998-04-10T11:00:00.000Z,1428859.8,-106693.25,49104.442
1998-04-10T11:10:00.000Z,1428842.7,-106670.63,49152.340
1998-04-10T11:20:00.000Z,1428825.6,-106648.00,49200.234
1998-04-10T11:30:00.000Z,1428808.5,-106625.36,49248.124
1998-04-10T11:40:00.000Z,1428791.4,-106602.72,49296.011
1998-04-10T11:50:00.000Z,1428774.4,-106580.07,49343.895
1998-04-10T12:00:00.000Z,1428757.3,-106557.42,49391.775
1998-04-10T12:10:00.000Z,1428740.3,-106534.75,49439.651
1998-04-10T12:20:00.000Z,1428723.2,-106512.08,49487.524
1998-04-10T12:30:00.000Z,1428706.2,-106489.41,49535.393
1998-04-10T12:40:00.000Z,1428689.1,-106466.72,49583.259
1998-04-10T12:50:00.000Z,1428672.1,-106444.03,49631.121
1998-04-10T13:00:00.000Z,1428655.1,-106421.33,49678.979
1998-04-10T13:10:00.000Z,1428638.1,-106398.62,49726.834
1998-04-10T13:20:00.000Z,1428621.1,-106375.91,49774.686
1998-04-10T13:30:00.000Z,1428604.0,-106353.19,49822.534
1998-04-10T13:40:00.000Z,1428587.1,-106330.46,49870.378
1998-04-10T13:50:00.000Z,1428570.1,-106307.72,49918.219
1998-04-10T14:00:00.000Z,1428553.1,-106284.98,49966.056
1998-04-10T14:10:00.000Z,1428536.1,-106262.23,50013.889
1998-04-10T14:20:00.000Z,1428519.1,-106239.47,50061.719
1998-04-10T14:30:00.000Z,1428502.2,-106216.70,50109.546
1998-04-10T14:40:00.000Z,1428485.2,-106193.93,50157.368
1998-04-10T14:50:00.000Z,1428468.3,-106171.15,50205.187
1998-04-10T15:00:00.000Z,1428451.4,-106148.36,50253.003
1998-04-10T15:10:00.000Z,1428434.4,-106125.57,50300.815
1998-04-10T15:20:00.000Z,1428417.5,-106102.77,50348.623
1998-04-10T15:30:00.000Z,1428400.6,-106079.96,50396.428
1998-04-10T15:40:00.000Z,1428383.7,-106057.14,50444.229
1998-04-10T15:50:00.000Z,1428366.8,-106034.32,50492.026
1998-04-10T16:00:00.000Z,1428349.9,-106011.48,50539.820
1998-04-10T16:10:00.000Z,1428333.0,-105988.65,50587.610
1998-04-10T16:20:00.000Z,1428316.1,-105965.80,50635.396
1998-04-10T16:30:00.000Z,1428299.2,-105942.94,50683.179
1998-04-10T16:40:00.000Z,1428282.4,-105920.08,50730.958
1998-04-10T16:50:00.000Z,1428265.5,-105897.21,50778.733
1998-04-10T17:00:00.000Z,1428248.6,-105874.34,50826.505
1998-04-10T17:10:00.000Z,1428231.8,-105851.45,50874.273
1998-04-10T17:20:00.000Z,1428215.0,-105828.56,50922.038
1998-04-10T17:30:00.000Z,1428198.1,-105805.66,50969.798
1998-04-10T17:40:00.000Z,1428181.3,-105782.76,51017.555
1998-04-10T17:50:00.000Z,1428164.5,-105759.84,51065.309
1998-04-10T18:00:00.000Z,1428147.7,-105736.92,51113.058
1998-04-10T18:10:00.000Z,1428130.9,-105713.99,51160.804
1998-04-10T18:20:00.000Z,1428114.1,-105691.05,51208.547
1998-04-10T18:30:00.000Z,1428097.3,-105668.11,51256.285
1998-04-10T18:40:00.000Z,1428080.5,-105645.16,51304.020
1998-04-10T18:50:00.000Z,1428063.7,-105622.20,51351.751
1998-04-10T19:00:00.000Z,1428046.9,-105599.23,51399.479
1998-04-10T19:10:00.000Z,1428030.2,-105576.25,51447.203
1998-04-10T19:20:00.000Z,1428013.4,-105553.27,51494.923
1998-04-10T19:30:00.000Z,1427996.7,-105530.28,51542.639
1998-04-10T19:40:00.000Z,1427979.9,-105507.28,51590.351
1998-04-10T19:50:00.000Z,1427963.2,-105484.28,51638.060
1998-04-10T20:00:00.000Z,1427946.5,-105461.26,51685.765
1998-04-10T20:10:00.000Z,1427929.8,-105438.24,51733.466
1998-04-10T20:20:00.000Z,1427913.1,-105415.21,51781.164
1998-04-10T20:30:00.000Z,1427896.3,-105392.18,51828.858
1998-04-10T20:40:00.000Z,1427879.6,-105369.13,51876.548
1998-04-10T20:50:00.000Z,1427863.0,-105346.08,51924.234
1998-04-10T21:00:00.000Z,1427846.3,-105323.02,51971.916
1998-04-10T21:10:00.000Z,1427829.6,-105299.95,52019.595
1998-04-10T21:20:00.000Z,1427812.9,-105276.88,52067.270
1998-04-10T21:30:00.000Z,1427796.3,-105253.79,52114.941
1998-04-10T21:40:00.000Z,1427779.6,-105230.70,52162.609
1998-04-10T21:50:00.000Z,1427763.0,-105207.60,52210.272
1998-04-10T22:00:00.000Z,1427746.3,-105184.50,52257.932
1998-04-10T22:10:00.000Z,1427729.7,-105161.38,52305.588
1998-04-10T22:20:00.000Z,1427713.1,-105138.26,52353.240
1998-04-10T22:30:00.000Z,1427696.4,-105115.13,52400.888
1998-04-10T22:40:00.000Z,1427679.8,-105091.99,52448.533
1998-04-10T22:50:00.000Z,1427663.2,-105068.84,52496.174
1998-04-10T23:00:00.000Z,1427646.6,-105045.69,52543.811
1998-04-10T23:10:00.000Z,1427630.0,-105022.53,52591.444
1998-04-10T23:20:00.000Z,1427613.4,-104999.36,52639.073
1998-04-10T23:30:00.000Z,1427596.9,-104976.18,52686.698
1998-04-10T23:40:00.000Z,1427580.3,-104953.00,52734.320
1998-04-10T23:50:00.000Z,1427563.7,-104929.80,52781.938
1998-04-11T00:00:00.000Z,1427547.2,-104906.60,52829.552
1998-04-11T00:10:00.000Z,1427530.6,-104883.39,52877.162
1998-04-11T00:20:00.000Z,1427514.1,-104860.17,52924.768
1998-04-11T00:30:00.000Z,1427497.5,-104836.95,52972.370
1998-04-11T00:40:00.000Z,1427481.0,-104813.72,53019.969
1998-04-11T00:50:00.000Z,1427464.5,-104790.47,53067.563
1998-04-11T01:00:00.000Z,1427448.0,-104767.22,53115.154
1998-04-11T01:10:00.000Z,1427431.5,-104743.97,53162.741
1998-04-11T01:20:00.000Z,1427415.0,-104720.70,53210.324
1998-04-11T01:30:00.000Z,1427398.5,-104697.43,53257.903
1998-04-11T01:40:00.000Z,1427382.0,-104674.15,53305.478
1998-04-11T01:50:00.000Z,1427365.5,-104650.86,53353.049
1998-04-11T02:00:00.000Z,1427349.0,-104627.56,53400.617
1998-04-11T02:10:00.000Z,1427332.6,-104604.25,53448.180
1998-04-11T02:20:00.000Z,1427316.1,-104580.94,53495.740
1998-04-11T02:30:00.000Z,1427299.7,-104557.62,53543.295
1998-04-11T02:40:00.000Z,1427283.2,-104534.29,53590.847
1998-04-11T02:50:00.000Z,1427266.8,-104510.95,53638.395
1998-04-11T03:00:00.000Z,1427250.4,-104487.60,53685.939
1998-04-11T03:10:00.000Z,1427233.9,-104464.25,53733.479
1998-04-11T03:20:00.000Z,1427217.5,-104440.88,53781.015
1998-04-11T03:30:00.000Z,1427201.1,-104417.51,53828.547
1998-04-11T03:40:00.000Z,1427184.7,-104394.13,53876.075
1998-04-11T03:50:00.000Z,1427168.3,-104370.75,53923.600
1998-04-11T04:00:00.000Z,1427152.0,-104347.35,53971.120
1998-04-11T04:10:00.000Z,1427135.6,-104323.95,54018.636
1998-04-11T04:20:00.000Z,1427119.2,-104300.53,54066.149
1998-04-11T04:30:00.000Z,1427102.8,-104277.11,54113.657
1998-04-11T04:40:00.000Z,1427086.5,-104253.69,54161.161
1998-04-11T04:50:00.000Z,1427070.1,-104230.25,54208.662
1998-04-11T05:00:00.000Z,1427053.8,-104206.80,54256.158
1998-04-11T05:10:00.000Z,1427037.5,-104183.35,54303.651
1998-04-11T05:20:00.000Z,1427021.1,-104159.89,54351.139
1998-04-11T05:30:00.000Z,1427004.8,-104136.42,54398.624
1998-04-11T05:40:00.000Z,1426988.5,-104112.94,54446.105
1998-04-11T05:50:00.000Z,1426972.2,-104089.45,54493.581
1998-04-11T06:00:00.000Z,1426955.9,-104065.96,54541.054
1998-04-11T06:10:00.000Z,1426939.6,-104042.45,54588.522
1998-04-11T06:20:00.000Z,1426923.3,-104018.94,54635.987
1998-04-11T06:30:00.000Z,1426907.0,-103995.42,54683.447
1998-04-11T06:40:00.000Z,1426890.8,-103971.89,54730.904
1998-04-11T06:50:00.000Z,1426874.5,-103948.36,54778.356
1998-04-11T07:00:00.000Z,1426858.2,-103924.81,54825.805
1998-04-11T07:10:00.000Z,1426842.0,-103901.26,54873.249
1998-04-11T07:20:00.000Z,1426825.7,-103877.70,54920.690
1998-04-11T07:30:00.000Z,1426809.5,-103854.13,54968.126
1998-04-11T07:40:00.000Z,1426793.3,-103830.55,55015.558
1998-04-11T07:50:00.000Z,1426777.1,-103806.96,55062.987
1998-04-11T08:00:00.000Z,1426760.9,-103783.36,55110.411
1998-04-11T08:10:00.000Z,1426744.6,-103759.76,55157.831
1998-04-11T08:20:00.000Z,1426728.4,-103736.14,55205.247
1998-04-11T08:30:00.000Z,1426712.3,-103712.52,55252.659
1998-04-11T08:40:00.000Z,1426696.1,-103688.89,55300.067
1998-04-11T08:50:00.000Z,1426679.9,-103665.25,55347.471
1998-04-11T09:00:00.000Z,1426663.7,-103641.61,55394.871
1998-04-11T09:10:00.000Z,1426647.6,-103617.95,55442.267
1998-04-11T09:20:00.000Z,1426631.4,-103594.29,55489.658
1998-04-11T09:30:00.000Z,1426615.3,-103570.61,55537.046
1998-04-11T09:40:00.000Z,1426599.1,-103546.93,55584.429
1998-04-11T09:50:00.000Z,1426583.0,-103523.24,55631.809
1998-04-11T10:00:00.000Z,1426566.9,-103499.54,55679.184
1998-04-11T10:10:00.000Z,1426550.7,-103475.84,55726.555
1998-04-11T10:20:00.000Z,1426534.6,-103452.12,55773.922
1998-04-11T10:30:00.000Z,1426518.5,-103428.40,55821.285
1998-04-11T10:40:00.000Z,1426502.4,-103404.66,55868.644
1998-04-11T10:50:00.000Z,1426486.3,-103380.92,55915.999
1998-04-11T11:00:00.000Z,1426470.2,-103357.17,55963.349
1998-04-11T11:10:00.000Z,1426454.2,-103333.41,56010.696
1998-04-11T11:20:00.000Z,1426438.1,-103309.64,56058.038
1998-04-11T11:30:00.000Z,1426422.0,-103285.87,56105.376
1998-04-11T11:40:00.000Z,1426406.0,-103262.08,56152.710
1998-04-11T11:50:00.000Z,1426389.9,-103238.29,56200.040
1998-04-11T12:00:00.000Z,1426373.9,-103214.48,56247.366
1998-04-11T12:10:00.000Z,1426357.9,-103190.67,56294.687
1998-04-11T12:20:00.000Z,1426341.8,-103166.85,56342.005
1998-04-11T12:30:00.000Z,1426325.8,-103143.02,56389.318
1998-04-11T12:40:00.000Z,1426309.8,-103119.19,56436.627
1998-04-11T12:50:00.000Z,1426293.8,-103095.34,56483.932
1998-04-11T13:00:00.000Z,1426277.8,-103071.48,56531.233
1998-04-11T13:10:00.000Z,1426261.8,-103047.62,56578.529
1998-04-11T13:20:00.000Z,1426245.8,-103023.75,56625.822
1998-04-11T13:30:00.000Z,1426229.8,-102999.86,56673.110
1998-04-11T13:40:00.000Z,1426213.9,-102975.97,56720.394
1998-04-11T13:50:00.000Z,1426197.9,-102952.07,56767.674
1998-04-11T14:00:00.000Z,1426182.0,-102928.16,56814.949
1998-04-11T14:10:00.000Z,1426166.0,-102904.25,56862.220
1998-04-11T14:20:00.000Z,1426150.1,-102880.32,56909.488
1998-04-11T14:30:00.000Z,1426134.1,-102856.39,56956.751
1998-04-11T14:40:00.000Z,1426118.2,-102832.44,57004.009
1998-04-11T14:50:00.000Z,1426102.3,-102808.49,57051.264
1998-04-11T15:00:00.000Z,1426086.4,-102784.53,57098.514
1998-04-11T15:10:00.000Z,1426070.5,-102760.55,57145.760
1998-04-11T15:20:00.000Z,1426054.6,-102736.57,57193.002
1998-04-11T15:30:00.000Z,1426038.7,-102712.59,57240.239
1998-04-11T15:40:00.000Z,1426022.8,-102688.59,57287.473
1998-04-11T15:50:00.000Z,1426006.9,-102664.58,57334.702
1998-04-11T16:00:00.000Z,1425991.1,-102640.57,57381.927
1998-04-11T16:10:00.000Z,1425975.2,-102616.54,57429.147
1998-04-11T16:20:00.000Z,1425959.3,-102592.51,57476.364
1998-04-11T16:30:00.000Z,1425943.5,-102568.46,57523.576
1998-04-11T16:40:00.000Z,1425927.7,-102544.41,57570.783
1998-04-11T16:50:00.000Z,1425911.8,-102520.35,57617.987
1998-04-11T17:00:00.000Z,1425896.0,-102496.28,57665.186
1998-04-11T17:10:00.000Z,1425880.2,-102472.20,57712.381
1998-04-11T17:20:00.000Z,1425864.4,-102448.11,57759.572
1998-04-11T17:30:00.000Z,1425848.6,-102424.02,57806.758
1998-04-11T17:40:00.000Z,1425832.8,-102399.91,57853.940
1998-04-11T17:50:00.000Z,1425817.0,-102375.79,57901.118
1998-04-11T18:00:00.000Z,1425801.2,-102351.67,57948.291
1998-04-11T18:10:00.000Z,1425785.4,-102327.53,57995.460
1998-04-11T18:20:00.000Z,1425769.7,-102303.39,58042.625
1998-04-11T18:30:00.000Z,1425753.9,-102279.24,58089.786
1998-04-11T18:40:00.000Z,1425738.1,-102255.08,58136.942
1998-04-11T18:50:00.000Z,1425722.4,-102230.91,58184.094
1998-04-11T19:00:00.000Z,1425706.7,-102206.73,58231.241
1998-04-11T19:10:00.000Z,1425690.9,-102182.54,58278.385
1998-04-11T19:20:00.000Z,1425675.2,-102158.34,58325.524
1998-04-11T19:30:00.000Z,1425659.5,-102134.13,58372.658
1998-04-11T19:40:00.000Z,1425643.8,-102109.92,58419.788
1998-04-11T19:50:00.000Z,1425628.1,-102085.69,58466.914
1998-04-11T20:00:00.000Z,1425612.4,-102061.45,58514.036
1998-04-11T20:10:00.000Z,1425596.7,-102037.21,58561.153
1998-04-11T20:20:00.000Z,1425581.0,-102012.96,58608.266
1998-04-11T20:30:00.000Z,1425565.3,-101988.69,58655.374
1998-04-11T20:40:00.000Z,1425549.7,-101964.42,58702.478
1998-04-11T20:50:00.000Z,1425534.0,-101940.14,58749.578
1998-04-11T21:00:00.000Z,1425518.4,-101915.85,58796.673
1998-04-11T21:10:00.000Z,1425502.7,-101891.55,58843.764
1998-04-11T21:20:00.000Z,1425487.1,-101867.24,58890.851
1998-04-11T21:30:00.000Z,1425471.4,-101842.92,58937.933
1998-04-11T21:40:00.000Z,1425455.8,-101818.59,58985.011
1998-04-11T21:50:00.000Z,1425440.2,-101794.25,59032.084
1998-04-11T22:00:00.000Z,1425424.6,-101769.90,59079.153
1998-04-11T22:10:00.000Z,1425409.0,-101745.55,59126.217
1998-04-11T22:20:00.000Z,1425393.4,-101721.18,59173.278
1998-04-11T22:30:00.000Z,1425377.8,-101696.80,59220.333
1998-04-11T22:40:00.000Z,1425362.2,-101672.42,59267.385
1998-04-11T22:50:00.000Z,1425346.7,-101648.03,59314.431
1998-04-11T23:00:00.000Z,1425331.1,-101623.62,59361.474
1998-04-11T23:10:00.000Z,1425315.5,-101599.21,59408.512
1998-04-11T23:20:00.000Z,1425300.0,-101574.78,59455.546
1998-04-11T23:30:00.000Z,1425284.4,-101550.35,59502.575
1998-04-11T23:40:00.000Z,1425268.9,-101525.91,59549.599
1998-04-11T23:50:00.000Z,1425253.4,-101501.46,59596.620
1998-04-12T00:00:00.000Z,1425237.9,-101477.00,59643.636
1998-04-12T00:10:00.000Z,1425222.3,-101452.53,59690.647
1998-04-12T00:20:00.000Z,1425206.8,-101428.05,59737.654
1998-04-12T00:30:00.000Z,1425191.3,-101403.56,59784.656
1998-04-12T00:40:00.000Z,1425175.8,-101379.06,59831.654
1998-04-12T00:50:00.000Z,1425160.3,-101354.55,59878.648
1998-04-12T01:00:00.000Z,1425144.9,-101330.03,59925.637
1998-04-12T01:10:00.000Z,1425129.4,-101305.50,59972.621
1998-04-12T01:20:00.000Z,1425113.9,-101280.97,60019.601
1998-04-12T01:30:00.000Z,1425098.5,-101256.42,60066.577
1998-04-12T01:40:00.000Z,1425083.0,-101231.86,60113.548
1998-04-12T01:50:00.000Z,1425067.6,-101207.29,60160.515
1998-04-12T02:00:00.000Z,1425052.1,-101182.72,60207.477
1998-04-12T02:10:00.000Z,1425036.7,-101158.13,60254.434
1998-04-12T02:20:00.000Z,1425021.3,-101133.54,60301.387
1998-04-12T02:30:00.000Z,1425005.9,-101108.93,60348.336
1998-04-12T02:40:00.000Z,1424990.5,-101084.32,60395.280
1998-04-12T02:50:00.000Z,1424975.1,-101059.69,60442.219
1998-04-12T03:00:00.000Z,1424959.7,-101035.06,60489.154
1998-04-12T03:10:00.000Z,1424944.3,-101010.41,60536.085
1998-04-12T03:20:00.000Z,1424928.9,-100985.76,60583.011
1998-04-12T03:30:00.000Z,1424913.5,-100961.10,60629.932
1998-04-12T03:40:00.000Z,1424898.2,-100936.42,60676.849
1998-04-12T03:50:00.000Z,1424882.8,-100911.74,60723.761
1998-04-12T04:00:00.000Z,1424867.5,-100887.05,60770.669
1998-04-12T04:10:00.000Z,1424852.1,-100862.34,60817.572
1998-04-12T04:20:00.000Z,1424836.8,-100837.63,60864.471
1998-04-12T04:30:00.000Z,1424821.5,-100812.91,60911.365
1998-04-12T04:40:00.000Z,1424806.1,-100788.18,60958.255
1998-04-12T04:50:00.000Z,1424790.8,-100763.43,61005.140
1998-04-12T05:00:00.000Z,1424775.5,-100738.68,61052.020
1998-04-12T05:10:00.000Z,1424760.2,-100713.92,61098.896
1998-04-12T05:20:00.000Z,1424744.9,-100689.15,61145.767
1998-04-12T05:30:00.000Z,1424729.6,-100664.37,61192.634
1998-04-12T05:40:00.000Z,1424714.4,-100639.57,61239.496
1998-04-12T05:50:00.000Z,1424699.1,-100614.77,61286.353
1998-04-12T06:00:00.000Z,1424683.8,-100589.96,61333.206
1998-04-12T06:10:00.000Z,1424668.6,-100565.14,61380.054
1998-04-12T06:20:00.000Z,1424653.3,-100540.31,61426.898
