TIME_AT_CENTER_OF_HOUR_yyyy-mm-ddThh:mm:ss.sssZ,3-H_KP*10_,1-H_DST_nT,SOLAR_LYMAN-ALPHA_W/m^2
1998-03-24T18:30:00.000Z,20,-21,0.00719500
1998-03-24T19:30:00.000Z,20,-23,0.00719500
1998-03-24T20:30:00.000Z,20,-29,0.00719500
1998-03-24T21:30:00.000Z,30,-31,0.00719500
1998-03-24T22:30:00.000Z,30,-42,0.00719500
1998-03-24T23:30:00.000Z,30,-43,0.00719500
1998-03-25T00:30:00.000Z,23,-42,0.00722700
1998-03-25T01:30:00.000Z,23,-39,0.00722700
1998-03-25T02:30:00.000Z,23,-34,0.00722700
1998-03-25T03:30:00.000Z,30,-25,0.00722700
1998-03-25T04:30:00.000Z,30,-21,0.00722700
1998-03-25T05:30:00.000Z,30,-17,0.00722700
1998-03-25T06:30:00.000Z,10,-14,0.00722700
1998-03-25T07:30:00.000Z,10,-10,0.00722700
1998-03-25T08:30:00.000Z,10,-10,0.00722700
1998-03-25T09:30:00.000Z,23,-15,0.00722700
1998-03-25T10:30:00.000Z,23,-17,0.00722700
1998-03-25T11:30:00.000Z,23,-24,0.00722700
1998-03-25T12:30:00.000Z,43,-26,0.00722700
1998-03-25T13:30:00.000Z,43,-33,0.00722700
1998-03-25T14:30:00.000Z,43,-35,0.00722700
1998-03-25T15:30:00.000Z,47,-52,0.00722700
1998-03-25T16:30:00.000Z,47,-56,0.00722700
1998-03-25T17:30:00.000Z,47,-50,0.00722700
1998-03-25T18:30:00.000Z,27,-44,0.00722700
1998-03-25T19:30:00.000Z,27,-38,0.00722700
1998-03-25T20:30:00.000Z,27,-37,0.00722700
1998-03-25T21:30:00.000Z,17,-33,0.00722700
1998-03-25T22:30:00.000Z,17,-25,0.00722700
1998-03-25T23:30:00.000Z,17,-24,0.00722700
1998-03-26T00:30:00.000Z,7,-21,0.00714700
1998-03-26T01:30:00.000Z,7,-18,0.00714700
1998-03-26T02:30:00.000Z,7,-18,0.00714700
1998-03-26T03:30:00.000Z,17,-15,0.00714700
1998-03-26T04:30:00.000Z,17,-15,0.00714700
1998-03-26T05:30:00.000Z,17,-12,0.00714700
1998-03-26T06:30:00.000Z,3,-11,0.00714700
1998-03-26T07:30:00.000Z,3,-6,0.00714700
1998-03-26T08:30:00.000Z,3,-5,0.00714700
1998-03-26T09:30:00.000Z,23,-4,0.00714700
1998-03-26T10:30:00.000Z,23,-5,0.00714700
1998-03-26T11:30:00.000Z,23,-4,0.00714700
1998-03-26T12:30:00.000Z,37,-11,0.00714700
1998-03-26T13:30:00.000Z,37,-24,0.00714700
1998-03-26T14:30:00.000Z,37,-29,0.00714700
1998-03-26T15:30:00.000Z,40,-24,0.00714700
1998-03-26T16:30:00.000Z,40,-25,0.00714700
1998-03-26T17:30:00.000Z,40,-33,0.00714700
1998-03-26T18:30:00.000Z,30,-36,0.00714700
1998-03-26T19:30:00.000Z,30,-33,0.00714700
1998-03-26T20:30:00.000Z,30,-27,0.00714700
1998-03-26T21:30:00.000Z,23,-28,0.00714700
1998-03-26T22:30:00.000Z,23,-30,0.00714700
1998-03-26T23:30:00.000Z,23,-28,0.00714700
1998-03-27T00:30:00.000Z,33,-36,0.00713100
1998-03-27T01:30:00.000Z,33,-36,0.00713100
1998-03-27T02:30:00.000Z,33,-33,0.00713100
1998-03-27T03:30:00.000Z,27,-27,0.00713100
1998-03-27T04:30:00.000Z,27,-25,0.00713100
1998-03-27T05:30:00.000Z,27,-23,0.00713100
1998-03-27T06:30:00.000Z,33,-20,0.00713100
1998-03-27T07:30:00.000Z,33,-18,0.00713100
1998-03-27T08:30:00.000Z,33,-23,0.00713100
1998-03-27T09:30:00.000Z,27,-21,0.00713100
1998-03-27T10:30:00.000Z,27,-15,0.00713100
1998-03-27T11:30:00.000Z,27,-17,0.00713100
1998-03-27T12:30:00.000Z,30,-22,0.00713100
1998-03-27T13:30:00.000Z,30,-22,0.00713100
1998-03-27T14:30:00.000Z,30,-22,0.00713100
1998-03-27T15:30:00.000Z,30,-23,0.00713100
1998-03-27T16:30:00.000Z,30,-24,0.00713100
1998-03-27T17:30:00.000Z,30,-23,0.00713100
1998-03-27T18:30:00.000Z,33,-25,0.00713100
1998-03-27T19:30:00.000Z,33,-27,0.00713100
1998-03-27T20:30:00.000Z,33,-29,0.00713100
1998-03-27T21:30:00.000Z,27,-31,0.00713100
1998-03-27T22:30:00.000Z,27,-29,0.00713100
1998-03-27T23:30:00.000Z,27,-26,0.00713100
1998-03-28T00:30:00.000Z,23,-21,0.00701900
1998-03-28T01:30:00.000Z,23,-22,0.00701900
1998-03-28T02:30:00.000Z,23,-22,0.00701900
1998-03-28T03:30:00.000Z,30,-16,0.00701900
1998-03-28T04:30:00.000Z,30,-11,0.00701900
1998-03-28T05:30:00.000Z,30,-14,0.00701900
1998-03-28T06:30:00.000Z,17,-17,0.00701900
1998-03-28T07:30:00.000Z,17,-10,0.00701900
1998-03-28T08:30:00.000Z,17,-2,0.00701900
1998-03-28T09:30:00.000Z,30,-3,0.00701900
1998-03-28T10:30:00.000Z,30,-16,0.00701900
1998-03-28T11:30:00.000Z,30,-26,0.00701900
1998-03-28T12:30:00.000Z,27,-30,0.00701900
1998-03-28T13:30:00.000Z,27,-24,0.00701900
1998-03-28T14:30:00.000Z,27,-19,0.00701900
1998-03-28T15:30:00.000Z,17,-16,0.00701900
1998-03-28T16:30:00.000Z,17,-17,0.00701900
1998-03-28T17:30:00.000Z,17,-22,0.00701900
1998-03-28T18:30:00.000Z,17,-23,0.00701900
1998-03-28T19:30:00.000Z,17,-24,0.00701900
1998-03-28T20:30:00.000Z,17,-26,0.00701900
1998-03-28T21:30:00.000Z,33,-29,0.00701900
1998-03-28T22:30:00.000Z,33,-28,0.00701900
1998-03-28T23:30:00.000Z,33,-24,0.00701900
1998-03-29T00:30:00.000Z,47,-31,0.00698500
1998-03-29T01:30:00.000Z,47,-41,0.00698500
1998-03-29T02:30:00.000Z,47,-39,0.00698500
1998-03-29T03:30:00.000Z,40,-27,0.00698500
1998-03-29T04:30:00.000Z,40,-31,0.00698500
1998-03-29T05:30:00.000Z,40,-30,0.00698500
1998-03-29T06:30:00.000Z,23,-26,0.00698500
1998-03-29T07:30:00.000Z,23,-20,0.00698500
1998-03-29T08:30:00.000Z,23,-19,0.00698500
1998-03-29T09:30:00.000Z,13,-19,0.00698500
1998-03-29T10:30:00.000Z,13,-19,0.00698500
1998-03-29T11:30:00.000Z,13,-16,0.00698500
1998-03-29T12:30:00.000Z,23,-16,0.00698500
1998-03-29T13:30:00.000Z,23,-15,0.00698500
1998-03-29T14:30:00.000Z,23,-20,0.00698500
1998-03-29T15:30:00.000Z,47,-25,0.00698500
1998-03-29T16:30:00.000Z,47,-33,0.00698500
1998-03-29T17:30:00.000Z,47,-43,0.00698500
1998-03-29T18:30:00.000Z,37,-47,0.00698500
1998-03-29T19:30:00.000Z,37,-54,0.00698500
1998-03-29T20:30:00.000Z,37,-51,0.00698500
1998-03-29T21:30:00.000Z,27,-48,0.00698500
1998-03-29T22:30:00.000Z,27,-44,0.00698500
1998-03-29T23:30:00.000Z,27,-41,0.00698500
1998-03-30T00:30:00.000Z,13,-35,0.00689000
1998-03-30T01:30:00.000Z,13,-30,0.00689000
1998-03-30T02:30:00.000Z,13,-25,0.00689000
1998-03-30T03:30:00.000Z,17,-21,0.00689000
1998-03-30T04:30:00.000Z,17,-18,0.00689000
1998-03-30T05:30:00.000Z,17,-20,0.00689000
1998-03-30T06:30:00.000Z,27,-26,0.00689000
1998-03-30T07:30:00.000Z,27,-29,0.00689000
1998-03-30T08:30:00.000Z,27,-32,0.00689000
1998-03-30T09:30:00.000Z,20,-34,0.00689000
1998-03-30T10:30:00.000Z,20,-32,0.00689000
1998-03-30T11:30:00.000Z,20,-28,0.00689000
1998-03-30T12:30:00.000Z,20,-27,0.00689000
1998-03-30T13:30:00.000Z,20,-27,0.00689000
1998-03-30T14:30:00.000Z,20,-29,0.00689000
1998-03-30T15:30:00.000Z,23,-32,0.00689000
1998-03-30T16:30:00.000Z,23,-33,0.00689000
1998-03-30T17:30:00.000Z,23,-32,0.00689000
1998-03-30T18:30:00.000Z,13,-33,0.00689000
1998-03-30T19:30:00.000Z,13,-35,0.00689000
1998-03-30T20:30:00.000Z,13,-36,0.00689000
1998-03-30T21:30:00.000Z,27,-37,0.00689000
1998-03-30T22:30:00.000Z,27,-37,0.00689000
1998-03-30T23:30:00.000Z,27,-31,0.00689000
1998-03-31T00:30:00.000Z,33,-28,0.00692700
1998-03-31T01:30:00.000Z,33,-28,0.00692700
1998-03-31T02:30:00.000Z,33,-20,0.00692700
1998-03-31T03:30:00.000Z,37,-15,0.00692700
1998-03-31T04:30:00.000Z,37,-23,0.00692700
1998-03-31T05:30:00.000Z,37,-35,0.00692700
1998-03-31T06:30:00.000Z,30,-35,0.00692700
1998-03-31T07:30:00.000Z,30,-17,0.00692700
1998-03-31T08:30:00.000Z,30,-10,0.00692700
1998-03-31T09:30:00.000Z,13,-15,0.00692700
1998-03-31T10:30:00.000Z,13,-21,0.00692700
1998-03-31T11:30:00.000Z,13,-20,0.00692700
1998-03-31T12:30:00.000Z,13,-17,0.00692700
1998-03-31T13:30:00.000Z,13,-11,0.00692700
1998-03-31T14:30:00.000Z,13,-11,0.00692700
1998-03-31T15:30:00.000Z,3,-11,0.00692700
1998-03-31T16:30:00.000Z,3,-14,0.00692700
1998-03-31T17:30:00.000Z,3,-16,0.00692700
1998-03-31T18:30:00.000Z,0,-13,0.00692700
1998-03-31T19:30:00.000Z,0,-11,0.00692700
1998-03-31T20:30:00.000Z,0,-12,0.00692700
1998-03-31T21:30:00.000Z,10,-16,0.00692700
1998-03-31T22:30:00.000Z,10,-16,0.00692700
1998-03-31T23:30:00.000Z,10,-14,0.00692700
1998-04-01T00:30:00.000Z,13,-10,0.00689400
1998-04-01T01:30:00.000Z,13,-10,0.00689400
1998-04-01T02:30:00.000Z,13,-8,0.00689400
1998-04-01T03:30:00.000Z,13,-9,0.00689400
1998-04-01T04:30:00.000Z,13,-13,0.00689400
1998-04-01T05:30:00.000Z,13,-16,0.00689400
1998-04-01T06:30:00.000Z,13,-13,0.00689400
1998-04-01T07:30:00.000Z,13,-13,0.00689400
1998-04-01T08:30:00.000Z,13,-12,0.00689400
1998-04-01T09:30:00.000Z,3,-13,0.00689400
1998-04-01T10:30:00.000Z,3,-13,0.00689400
1998-04-01T11:30:00.000Z,3,-9,0.00689400
1998-04-01T12:30:00.000Z,0,-6,0.00689400
1998-04-01T13:30:00.000Z,0,-5,0.00689400
1998-04-01T14:30:00.000Z,0,-4,0.00689400
1998-04-01T15:30:00.000Z,3,-3,0.00689400
1998-04-01T16:30:00.000Z,3,0,0.00689400
1998-04-01T17:30:00.000Z,3,1,0.00689400
1998-04-01T18:30:00.000Z,10,0,0.00689400
1998-04-01T19:30:00.000Z,10,1,0.00689400
1998-04-01T20:30:00.000Z,10,4,0.00689400
1998-04-01T21:30:00.000Z,0,3,0.00689400
1998-04-01T22:30:00.000Z,0,1,0.00689400
1998-04-01T23:30:00.000Z,0,1,0.00689400
1998-04-02T00:30:00.000Z,3,0,0.00683700
1998-04-02T01:30:00.000Z,3,-2,0.00683700
1998-04-02T02:30:00.000Z,3,-4,0.00683700
1998-04-02T03:30:00.000Z,0,-3,0.00683700
1998-04-02T04:30:00.000Z,0,-4,0.00683700
1998-04-02T05:30:00.000Z,0,-5,0.00683700
1998-04-02T06:30:00.000Z,3,-5,0.00683700
1998-04-02T07:30:00.000Z,3,-3,0.00683700
1998-04-02T08:30:00.000Z,3,-1,0.00683700
1998-04-02T09:30:00.000Z,0,0,0.00683700
1998-04-02T10:30:00.000Z,0,-1,0.00683700
1998-04-02T11:30:00.000Z,0,0,0.00683700
1998-04-02T12:30:00.000Z,7,1,0.00683700
1998-04-02T13:30:00.000Z,7,2,0.00683700
1998-04-02T14:30:00.000Z,7,1,0.00683700
1998-04-02T15:30:00.000Z,3,3,0.00683700
1998-04-02T16:30:00.000Z,3,5,0.00683700
1998-04-02T17:30:00.000Z,3,5,0.00683700
1998-04-02T18:30:00.000Z,10,2,0.00683700
1998-04-02T19:30:00.000Z,10,6,0.00683700
1998-04-02T20:30:00.000Z,10,11,0.00683700
1998-04-02T21:30:00.000Z,23,8,0.00683700
1998-04-02T22:30:00.000Z,23,0,0.00683700
1998-04-02T23:30:00.000Z,23,-6,0.00683700
1998-04-03T00:30:00.000Z,20,-7,0.00689000
1998-04-03T01:30:00.000Z,20,-6,0.00689000
1998-04-03T02:30:00.000Z,20,-4,0.00689000
1998-04-03T03:30:00.000Z,13,-4,0.00689000
1998-04-03T04:30:00.000Z,13,-3,0.00689000
1998-04-03T05:30:00.000Z,13,-1,0.00689000
1998-04-03T06:30:00.000Z,17,-3,0.00689000
1998-04-03T07:30:00.000Z,17,-3,0.00689000
1998-04-03T08:30:00.000Z,17,-2,0.00689000
1998-04-03T09:30:00.000Z,3,-1,0.00689000
1998-04-03T10:30:00.000Z,3,0,0.00689000
1998-04-03T11:30:00.000Z,3,1,0.00689000
1998-04-03T12:30:00.000Z,13,0,0.00689000
1998-04-03T13:30:00.000Z,13,-2,0.00689000
1998-04-03T14:30:00.000Z,13,1,0.00689000
1998-04-03T15:30:00.000Z,27,-1,0.00689000
1998-04-03T16:30:00.000Z,27,-1,0.00689000
1998-04-03T17:30:00.000Z,27,-6,0.00689000
1998-04-03T18:30:00.000Z,13,-7,0.00689000
1998-04-03T19:30:00.000Z,13,-4,0.00689000
1998-04-03T20:30:00.000Z,13,-3,0.00689000
1998-04-03T21:30:00.000Z,10,-6,0.00689000
1998-04-03T22:30:00.000Z,10,-7,0.00689000
1998-04-03T23:30:00.000Z,10,-5,0.00689000
1998-04-04T00:30:00.000Z,23,-1,0.00686100
1998-04-04T01:30:00.000Z,23,-3,0.00686100
1998-04-04T02:30:00.000Z,23,-10,0.00686100
1998-04-04T03:30:00.000Z,33,-15,0.00686100
1998-04-04T04:30:00.000Z,33,-19,0.00686100
1998-04-04T05:30:00.000Z,33,-26,0.00686100
1998-04-04T06:30:00.000Z,23,-31,0.00686100
1998-04-04T07:30:00.000Z,23,-31,0.00686100
1998-04-04T08:30:00.000Z,23,-30,0.00686100
1998-04-04T09:30:00.000Z,13,-21,0.00686100
1998-04-04T10:30:00.000Z,13,-12,0.00686100
1998-04-04T11:30:00.000Z,13,-6,0.00686100
1998-04-04T12:30:00.000Z,17,-1,0.00686100
1998-04-04T13:30:00.000Z,17,-4,0.00686100
1998-04-04T14:30:00.000Z,17,-3,0.00686100
1998-04-04T15:30:00.000Z,20,-2,0.00686100
1998-04-04T16:30:00.000Z,20,-3,0.00686100
1998-04-04T17:30:00.000Z,20,-4,0.00686100
1998-04-04T18:30:00.000Z,7,-8,0.00686100
1998-04-04T19:30:00.000Z,7,-5,0.00686100
1998-04-04T20:30:00.000Z,7,-4,0.00686100
1998-04-04T21:30:00.000Z,20,-3,0.00686100
1998-04-04T22:30:00.000Z,20,-6,0.00686100
1998-04-04T23:30:00.000Z,20,-9,0.00686100
1998-04-05T00:30:00.000Z,17,-7,0.00698100
1998-04-05T01:30:00.000Z,17,-7,0.00698100
1998-04-05T02:30:00.000Z,17,-6,0.00698100
1998-04-05T03:30:00.000Z,7,-3,0.00698100
1998-04-05T04:30:00.000Z,7,-2,0.00698100
1998-04-05T05:30:00.000Z,7,-1,0.00698100
1998-04-05T06:30:00.000Z,10,-1,0.00698100
1998-04-05T07:30:00.000Z,10,1,0.00698100
1998-04-05T08:30:00.000Z,10,0,0.00698100
1998-04-05T09:30:00.000Z,7,2,0.00698100
1998-04-05T10:30:00.000Z,7,2,0.00698100
1998-04-05T11:30:00.000Z,7,1,0.00698100
1998-04-05T12:30:00.000Z,7,-1,0.00698100
1998-04-05T13:30:00.000Z,7,-4,0.00698100
1998-04-05T14:30:00.000Z,7,-4,0.00698100
1998-04-05T15:30:00.000Z,7,1,0.00698100
1998-04-05T16:30:00.000Z,7,2,0.00698100
1998-04-05T17:30:00.000Z,7,1,0.00698100
1998-04-05T18:30:00.000Z,7,2,0.00698100
1998-04-05T19:30:00.000Z,7,2,0.00698100
1998-04-05T20:30:00.000Z,7,1,0.00698100
1998-04-05T21:30:00.000Z,0,-2,0.00698100
1998-04-05T22:30:00.000Z,0,-2,0.00698100
1998-04-05T23:30:00.000Z,0,0,0.00698100
1998-04-06T00:30:00.000Z,13,2,0.00713100
1998-04-06T01:30:00.000Z,13,0,0.00713100
1998-04-06T02:30:00.000Z,13,1,0.00713100
1998-04-06T03:30:00.000Z,0,2,0.00713100
1998-04-06T04:30:00.000Z,0,4,0.00713100
1998-04-06T05:30:00.000Z,0,6,0.00713100
1998-04-06T06:30:00.000Z,3,10,0.00713100
1998-04-06T07:30:00.000Z,3,13,0.00713100
1998-04-06T08:30:00.000Z,3,13,0.00713100
1998-04-06T09:30:00.000Z,13,9,0.00713100
1998-04-06T10:30:00.000Z,13,6,0.00713100
1998-04-06T11:30:00.000Z,13,3,0.00713100
1998-04-06T12:30:00.000Z,20,0,0.00713100
1998-04-06T13:30:00.000Z,20,-3,0.00713100
1998-04-06T14:30:00.000Z,20,-5,0.00713100
1998-04-06T15:30:00.000Z,10,-3,0.00713100
1998-04-06T16:30:00.000Z,10,-3,0.00713100
1998-04-06T17:30:00.000Z,10,-5,0.00713100
1998-04-06T18:30:00.000Z,17,-3,0.00713100
1998-04-06T19:30:00.000Z,17,-3,0.00713100
1998-04-06T20:30:00.000Z,17,-3,0.00713100
1998-04-06T21:30:00.000Z,7,-5,0.00713100
1998-04-06T22:30:00.000Z,7,-8,0.00713100
1998-04-06T23:30:00.000Z,7,-6,0.00713100
1998-04-07T00:30:00.000Z,20,-1,0.00732200
1998-04-07T01:30:00.000Z,20,2,0.00732200
1998-04-07T02:30:00.000Z,20,-4,0.00732200
1998-04-07T03:30:00.000Z,17,-3,0.00732200
1998-04-07T04:30:00.000Z,17,-3,0.00732200
1998-04-07T05:30:00.000Z,17,-1,0.00732200
1998-04-07T06:30:00.000Z,10,4,0.00732200
1998-04-07T07:30:00.000Z,10,4,0.00732200
1998-04-07T08:30:00.000Z,10,6,0.00732200
1998-04-07T09:30:00.000Z,3,4,0.00732200
1998-04-07T10:30:00.000Z,3,1,0.00732200
1998-04-07T11:30:00.000Z,3,-1,0.00732200
1998-04-07T12:30:00.000Z,13,-3,0.00732200
1998-04-07T13:30:00.000Z,13,-1,0.00732200
1998-04-07T14:30:00.000Z,13,1,0.00732200
1998-04-07T15:30:00.000Z,27,3,0.00732200
1998-04-07T16:30:00.000Z,27,3,0.00732200
1998-04-07T17:30:00.000Z,27,5,0.00732200
1998-04-07T18:30:00.000Z,27,11,0.00732200
1998-04-07T19:30:00.000Z,27,0,0.00732200
1998-04-07T20:30:00.000Z,27,-7,0.00732200
1998-04-07T21:30:00.000Z,30,-7,0.00732200
1998-04-07T22:30:00.000Z,30,-9,0.00732200
1998-04-07T23:30:00.000Z,30,-12,0.00732200
1998-04-08T00:30:00.000Z,27,-13,0.00746800
1998-04-08T01:30:00.000Z,27,-13,0.00746800
1998-04-08T02:30:00.000Z,27,-12,0.00746800
1998-04-08T03:30:00.000Z,20,-5,0.00746800
1998-04-08T04:30:00.000Z,20,-3,0.00746800
1998-04-08T05:30:00.000Z,20,-1,0.00746800
1998-04-08T06:30:00.000Z,13,-3,0.00746800
1998-04-08T07:30:00.000Z,13,-4,0.00746800
1998-04-08T08:30:00.000Z,13,-1,0.00746800
1998-04-08T09:30:00.000Z,3,1,0.00746800
1998-04-08T10:30:00.000Z,3,-1,0.00746800
1998-04-08T11:30:00.000Z,3,1,0.00746800
1998-04-08T12:30:00.000Z,3,1,0.00746800
1998-04-08T13:30:00.000Z,3,0,0.00746800
1998-04-08T14:30:00.000Z,3,3,0.00746800
1998-04-08T15:30:00.000Z,10,0,0.00746800
1998-04-08T16:30:00.000Z,10,0,0.00746800
1998-04-08T17:30:00.000Z,10,-2,0.00746800
1998-04-08T18:30:00.000Z,30,-5,0.00746800
1998-04-08T19:30:00.000Z,30,-5,0.00746800
1998-04-08T20:30:00.000Z,30,-11,0.00746800
1998-04-08T21:30:00.000Z,17,-12,0.00746800
1998-04-08T22:30:00.000Z,17,-14,0.00746800
1998-04-08T23:30:00.000Z,17,-11,0.00746800
1998-04-09T00:30:00.000Z,17,-11,0.00761100
1998-04-09T01:30:00.000Z,17,-13,0.00761100
1998-04-09T02:30:00.000Z,17,-15,0.00761100
1998-04-09T03:30:00.000Z,20,-14,0.00761100
1998-04-09T04:30:00.000Z,20,-8,0.00761100
1998-04-09T05:30:00.000Z,20,-3,0.00761100
1998-04-09T06:30:00.000Z,20,0,0.00761100
1998-04-09T07:30:00.000Z,20,-3,0.00761100
1998-04-09T08:30:00.000Z,20,-4,0.00761100
1998-04-09T09:30:00.000Z,17,-5,0.00761100
1998-04-09T10:30:00.000Z,17,-3,0.00761100
1998-04-09T11:30:00.000Z,17,-4,0.00761100
1998-04-09T12:30:00.000Z,17,-9,0.00761100
1998-04-09T13:30:00.000Z,17,-13,0.00761100
1998-04-09T14:30:00.000Z,17,-13,0.00761100
1998-04-09T15:30:00.000Z,17,-12,0.00761100
1998-04-09T16:30:00.000Z,17,-11,0.00761100
1998-04-09T17:30:00.000Z,17,-8,0.00761100
1998-04-09T18:30:00.000Z,20,-7,0.00761100
1998-04-09T19:30:00.000Z,20,-5,0.00761100
1998-04-09T20:30:00.000Z,20,-10,0.00761100
1998-04-09T21:30:00.000Z,17,-20,0.00761100
1998-04-09T22:30:00.000Z,17,-26,0.00761100
1998-04-09T23:30:00.000Z,17,-28,0.00761100
1998-04-10T00:30:00.000Z,23,-24,0.00774800
1998-04-10T01:30:00.000Z,23,-17,0.00774800
1998-04-10T02:30:00.000Z,23,-11,0.00774800
1998-04-10T03:30:00.000Z,27,-5,0.00774800
1998-04-10T04:30:00.000Z,27,0,0.00774800
1998-04-10T05:30:00.000Z,27,-1,0.00774800
1998-04-10T06:30:00.000Z,20,-5,0.00774800
1998-04-10T07:30:00.000Z,20,-12,0.00774800
1998-04-10T08:30:00.000Z,20,-8,0.00774800
1998-04-10T09:30:00.000Z,17,-6,0.00774800
1998-04-10T10:30:00.000Z,17,-2,0.00774800
1998-04-10T11:30:00.000Z,17,4,0.00774800
1998-04-10T12:30:00.000Z,13,3,0.00774800
1998-04-10T13:30:00.000Z,13,6,0.00774800
1998-04-10T14:30:00.000Z,13,9,0.00774800
1998-04-10T15:30:00.000Z,40,7,0.00774800
1998-04-10T16:30:00.000Z,40,-7,0.00774800
1998-04-10T17:30:00.000Z,40,-16,0.00774800
1998-04-10T18:30:00.000Z,40,-28,0.00774800
1998-04-10T19:30:00.000Z,40,-34,0.00774800
1998-04-10T20:30:00.000Z,40,-40,0.00774800
1998-04-10T21:30:00.000Z,43,-38,0.00774800
1998-04-10T22:30:00.000Z,43,-32,0.00774800
1998-04-10T23:30:00.000Z,43,-27,0.00774800
1998-04-11T00:30:00.000Z,33,-24,0.00776800
1998-04-11T01:30:00.000Z,33,-18,0.00776800
1998-04-11T02:30:00.000Z,33,-14,0.00776800
1998-04-11T03:30:00.000Z,20,-13,0.00776800
1998-04-11T04:30:00.000Z,20,-8,0.00776800
1998-04-11T05:30:00.000Z,20,-7,0.00776800
1998-04-11T06:30:00.000Z,23,-6,0.00776800
1998-04-11T07:30:00.000Z,23,-4,0.00776800
1998-04-11T08:30:00.000Z,23,-7,0.00776800
1998-04-11T09:30:00.000Z,20,-11,0.00776800
1998-04-11T10:30:00.000Z,20,-14,0.00776800
1998-04-11T11:30:00.000Z,20,-15,0.00776800
1998-04-11T12:30:00.000Z,20,-16,0.00776800
1998-04-11T13:30:00.000Z,20,-17,0.00776800
1998-04-11T14:30:00.000Z,20,-16,0.00776800
1998-04-11T15:30:00.000Z,27,-19,0.00776800
1998-04-11T16:30:00.000Z,27,-23,0.00776800
1998-04-11T17:30:00.000Z,27,-22,0.00776800
1998-04-11T18:30:00.000Z,27,-21,0.00776800
1998-04-11T19:30:00.000Z,27,-26,0.00776800
1998-04-11T20:30:00.000Z,27,-34,0.00776800
1998-04-11T21:30:00.000Z,33,-43,0.00776800
1998-04-11T22:30:00.000Z,33,-42,0.00776800
1998-04-11T23:30:00.000Z,33,-45,0.00776800
1998-04-12T00:30:00.000Z,40,-46,0.00769700
1998-04-12T01:30:00.000Z,40,-43,0.00769700
1998-04-12T02:30:00.000Z,40,-39,0.00769700
1998-04-12T03:30:00.000Z,33,-34,0.00769700
1998-04-12T04:30:00.000Z,33,-32,0.00769700
1998-04-12T05:30:00.000Z,33,-29,0.00769700
1998-04-12T06:30:00.000Z,13,-24,0.00769700
1998-04-12T07:30:00.000Z,13,-25,0.00769700
1998-04-12T08:30:00.000Z,13,-27,0.00769700
1998-04-12T09:30:00.000Z,20,-26,0.00769700
1998-04-12T10:30:00.000Z,20,-28,0.00769700
1998-04-12T11:30:00.000Z,20,-22,0.00769700
1998-04-12T12:30:00.000Z,7,-20,0.00769700
1998-04-12T13:30:00.000Z,7,-22,0.00769700
1998-04-12T14:30:00.000Z,7,-20,0.00769700
1998-04-12T15:30:00.000Z,10,-17,0.00769700
1998-04-12T16:30:00.000Z,10,-15,0.00769700
1998-04-12T17:30:00.000Z,10,-15,0.00769700
1998-04-12T18:30:00.000Z,10,-14,0.00769700
1998-04-12T19:30:00.000Z,10,-8,0.00769700
1998-04-12T20:30:00.000Z,10,-7,0.00769700
1998-04-12T21:30:00.000Z,13,-6,0.00769700
1998-04-12T22:30:00.000Z,13,-8,0.00769700
1998-04-12T23:30:00.000Z,13,-4,0.00769700
1998-04-13T00:30:00.000Z,7,-5,0.00772300
1998-04-13T01:30:00.000Z,7,-8,0.00772300
1998-04-13T02:30:00.000Z,7,-6,0.00772300
1998-04-13T03:30:00.000Z,13,-3,0.00772300
1998-04-13T04:30:00.000Z,13,-1,0.00772300
1998-04-13T05:30:00.000Z,13,4,0.00772300
1998-04-13T06:30:00.000Z,3,7,0.00772300
1998-04-13T07:30:00.000Z,3,2,0.00772300
1998-04-13T08:30:00.000Z,3,0,0.00772300
1998-04-13T09:30:00.000Z,0,0,0.00772300
1998-04-13T10:30:00.000Z,0,0,0.00772300
1998-04-13T11:30:00.000Z,0,-1,0.00772300
1998-04-13T12:30:00.000Z,3,-3,0.00772300
1998-04-13T13:30:00.000Z,3,-5,0.00772300
1998-04-13T14:30:00.000Z,3,-2,0.00772300
1998-04-13T15:30:00.000Z,3,-1,0.00772300
1998-04-13T16:30:00.000Z,3,-2,0.00772300
1998-04-13T17:30:00.000Z,3,-2,0.00772300
1998-04-13T18:30:00.000Z,20,0,0.00772300
1998-04-13T19:30:00.000Z,20,-1,0.00772300
1998-04-13T20:30:00.000Z,20,-8,0.00772300
1998-04-13T21:30:00.000Z,27,-10,0.00772300
1998-04-13T22:30:00.000Z,27,-8,0.00772300
1998-04-13T23:30:00.000Z,27,-2,0.00772300
1998-04-14T00:30:00.000Z,17,2,0.00764400
1998-04-14T01:30:00.000Z,17,1,0.00764400
1998-04-14T02:30:00.000Z,17,-2,0.00764400
1998-04-14T03:30:00.000Z,27,-2,0.00764400
1998-04-14T04:30:00.000Z,27,-3,0.00764400
1998-04-14T05:30:00.000Z,27,-4,0.00764400
1998-04-14T06:30:00.000Z,17,-7,0.00764400
1998-04-14T07:30:00.000Z,17,-6,0.00764400
1998-04-14T08:30:00.000Z,17,-9,0.00764400
1998-04-14T09:30:00.000Z,13,-14,0.00764400
1998-04-14T10:30:00.000Z,13,-19,0.00764400
1998-04-14T11:30:00.000Z,13,-16,0.00764400
1998-04-14T12:30:00.000Z,20,-16,0.00764400
